GeneID	logFC	logCPM	F	PValue	FDR
AT2G01440	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G04170	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G15130	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G16760	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G24970	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G27980	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G32400	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G32410	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G34400	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G34670	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G37900	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G39880	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G41342	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G44690	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G45135	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT2G45750	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G03750	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G06370	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G09032	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G10185	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G10660	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G13020	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G17360	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G22570	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G47090	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G48550	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G51340	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G53090	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G56408	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G57760	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G59420	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT3G61090	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G01010	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G02820	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G03460	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G09990	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G12550	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G14713	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G14940	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G15165	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G15380	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G16250	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G16350	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G16610	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G19920	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G21600	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G21926	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G23200	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G23510	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G26010	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G26055	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G26980	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G27360	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G27590	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G27970	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G28160	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G31877	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G32050	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
